variant,cluster_id,prompt_id,primary_mood,persona_id,warm,rotation,rank,tmdb_id,title,mood_coverage,evidence_source,runtime_satisfied,era_satisfied,duration_ms
"challenger","p020:cold_general","p020","any","cold_general",false,7,4,1184918,"The Wild Robot",0.0000,NONE,true,true,35.813
"challenger","p020:cold_general","p020","any","cold_general",false,7,5,423,"The Pianist",0.0000,NONE,true,true,35.813
"challenger","p020:cold_general","p020","any","cold_general",false,8,1,324857,"Spider-Man: Into the Spider-Verse",0.0000,NONE,true,true,34.250
"challenger","p020:cold_general","p020","any","cold_general",false,8,2,637,"Life Is Beautiful",0.0000,NONE,true,true,34.250
"challenger","p020:cold_general","p020","any","cold_general",false,8,3,129,"Spirited Away",0.0000,NONE,true,true,34.250
"challenger","p020:cold_general","p020","any","cold_general",false,8,4,77,"Memento",0.0000,NONE,true,true,34.250
"challenger","p020:cold_general","p020","any","cold_general",false,8,5,101,"Léon: The Professional",0.0000,NONE,true,true,34.250
"challenger","p020:cold_general","p020","any","cold_general",false,9,1,1007757,"Swapped",0.0000,NONE,true,true,37.414
"challenger","p020:cold_general","p020","any","cold_general",false,9,2,539,"Psycho",0.0000,NONE,true,true,37.414
"challenger","p020:cold_general","p020","any","cold_general",false,9,3,24428,"The Avengers",0.0000,NONE,true,true,37.414
"challenger","p020:cold_general","p020","any","cold_general",false,9,4,490132,"Green Book",0.0000,NONE,true,true,37.414
"challenger","p020:cold_general","p020","any","cold_general",false,9,5,1419406,"The Shadow's Edge",0.0000,NONE,true,true,37.414
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,0,1,1339713,"Obsession",0.0000,NONE,true,true,44.227
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,0,2,1275779,"Disclosure Day",0.0000,NONE,true,true,44.227
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,0,3,240,"The Godfather Part II",0.0000,NONE,true,true,44.227
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,0,4,550,"Fight Club",0.0000,NONE,true,true,44.227
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,0,5,497,"The Green Mile",0.0000,NONE,true,true,44.227
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,1,1,155,"The Dark Knight",0.0000,NONE,true,true,44.726
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,1,2,238,"The Godfather",0.0000,NONE,true,true,44.726
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,1,3,680,"Pulp Fiction",0.0000,NONE,true,true,44.726
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,1,4,496243,"Parasite",0.0000,NONE,true,true,44.726
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,1,5,1330021,"Remarkably Bright Creatures",0.0000,NONE,true,true,44.726
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,2,1,278,"The Shawshank Redemption",0.0000,NONE,true,true,44.301
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,2,2,1101383,"The End of Oak Street",0.0000,NONE,true,true,44.301
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,2,3,11324,"Shutter Island",0.0000,NONE,true,true,44.301
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,2,4,244786,"Whiplash",0.0000,NONE,true,true,44.301
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,2,5,1280738,"The Furious",0.0000,NONE,true,true,44.301
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,3,1,1419406,"The Shadow's Edge",0.0000,NONE,true,true,64.699
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,3,2,1083381,"Backrooms",0.0000,NONE,true,true,64.699
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,3,3,598,"City of God",0.0000,NONE,true,true,64.699
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,3,4,694,"The Shining",0.0000,NONE,true,true,64.699
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,3,5,280,"Terminator 2: Judgment Day",0.0000,NONE,true,true,64.699
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,4,1,807,"Se7en",0.0000,NONE,true,true,53.906
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,4,2,1304313,"Lee Cronin's The Mummy",0.0000,NONE,true,true,53.906
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,4,3,106646,"The Wolf of Wall Street",0.0000,NONE,true,true,53.906
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,4,4,687163,"Project Hail Mary",0.0000,NONE,true,true,53.906
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,4,5,745,"The Sixth Sense",0.0000,NONE,true,true,53.906
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,5,1,670,"Oldboy",0.0000,NONE,true,true,45.610
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,5,2,1422,"The Departed",0.0000,NONE,true,true,45.610
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,5,3,1124,"The Prestige",0.0000,NONE,true,true,45.610
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,5,4,980431,"Avatar Aang: The Last Airbender",0.0000,NONE,true,true,45.610
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,5,5,1290821,"Shelter",0.0000,NONE,true,true,45.610
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,6,1,1284041,"The Last House",0.0000,NONE,true,true,46.361
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,6,2,1084242,"Zootopia 2",0.0000,NONE,true,true,46.361
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,6,3,16869,"Inglourious Basterds",0.0000,NONE,true,true,46.361
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,6,4,24,"Kill Bill: Vol. 1",0.0000,NONE,true,true,46.361
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,6,5,1091,"The Thing",0.0000,NONE,true,true,46.361
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,7,1,539,"Psycho",0.0000,NONE,true,true,51.671
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,7,2,274,"The Silence of the Lambs",0.0000,NONE,true,true,51.671
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,7,3,10494,"Perfect Blue",0.0000,NONE,true,true,51.671
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,7,4,37257,"Witness for the Prosecution",0.0000,NONE,true,true,51.671
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,7,5,634649,"Spider-Man: No Way Home",0.0000,NONE,true,true,51.671
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,8,1,629,"The Usual Suspects",0.0000,NONE,true,true,58.056
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,8,2,210577,"Gone Girl",0.0000,NONE,true,true,58.056
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,8,3,311,"Once Upon a Time in America",0.0000,NONE,true,true,58.056
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,8,4,101,"Léon: The Professional",0.0000,NONE,true,true,58.056
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,8,5,62,"2001: A Space Odyssey",0.0000,NONE,true,true,58.056
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,9,1,100,"Lock, Stock and Two Smoking Barrels",0.0000,NONE,true,true,47.268
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,9,2,578,"Jaws",0.0000,NONE,true,true,47.268
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,9,3,1078605,"Weapons",0.0000,NONE,true,true,47.268
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,9,4,1317288,"Marty Supreme",0.0000,NONE,true,true,47.268
"challenger","p020:warm_thriller","p020","any","warm_thriller",true,9,5,936075,"Michael",0.0000,NONE,true,true,47.268
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,0,1,1226863,"The Super Mario Galaxy Movie",0.0000,NONE,true,true,44.850
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,0,2,687163,"Project Hail Mary",0.0000,NONE,true,true,44.850
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,0,3,324857,"Spider-Man: Into the Spider-Verse",0.0000,NONE,true,true,44.850
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,0,4,680,"Pulp Fiction",0.0000,NONE,true,true,44.850
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,0,5,496243,"Parasite",0.0000,NONE,true,true,44.850
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,1,1,1315772,"Minions & Monsters",0.0000,NONE,true,true,56.035
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,1,2,980431,"Avatar Aang: The Last Airbender",0.0000,NONE,true,true,56.035
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,1,3,13,"Forrest Gump",0.0000,NONE,true,true,56.035
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,1,4,8587,"The Lion King",0.0000,NONE,true,true,56.035
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,1,5,4935,"Howl's Moving Castle",0.0000,NONE,true,true,56.035
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,2,1,508965,"Klaus",0.0000,NONE,true,true,69.212
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,2,2,569094,"Spider-Man: Across the Spider-Verse",0.0000,NONE,true,true,69.212
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,2,3,105,"Back to the Future",0.0000,NONE,true,true,69.212
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,2,4,372058,"Your Name.",0.0000,NONE,true,true,69.212
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,2,5,1339713,"Obsession",0.0000,NONE,true,true,69.212
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,3,1,1311031,"Demon Slayer: Kimetsu no Yaiba Infinity Castle",0.0000,NONE,true,true,53.240
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,3,2,1327819,"Hoppers",0.0000,NONE,true,true,53.240
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,3,3,278,"The Shawshank Redemption",0.0000,NONE,true,true,53.240
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,3,4,1084242,"Zootopia 2",0.0000,NONE,true,true,53.240
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,3,5,37165,"The Truman Show",0.0000,NONE,true,true,53.240
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,4,1,1007757,"Swapped",0.0000,NONE,true,true,46.716
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,4,2,1297842,"GOAT",0.0000,NONE,true,true,46.716
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,4,3,354912,"Coco",0.0000,NONE,true,true,46.716
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,4,4,19404,"Dilwale Dulhania Le Jayenge",0.0000,NONE,true,true,46.716
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,4,5,106646,"The Wolf of Wall Street",0.0000,NONE,true,true,46.716
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,5,1,1184918,"The Wild Robot",0.0000,NONE,true,true,53.809
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,5,2,637,"Life Is Beautiful",0.0000,NONE,true,true,53.809
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,5,3,803796,"KPop Demon Hunters",0.0000,NONE,true,true,53.809
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,5,4,508442,"Soul",0.0000,NONE,true,true,53.809
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,5,5,18491,"Neon Genesis Evangelion: The End of Evangelion",0.0000,NONE,true,true,53.809
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,6,1,1084244,"Toy Story 5",0.0000,NONE,true,true,55.834
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,6,2,129,"Spirited Away",0.0000,NONE,true,true,55.834
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,6,3,10681,"WALL·E",0.0000,NONE,true,true,55.834
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,6,4,490132,"Green Book",0.0000,NONE,true,true,55.834
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,6,5,10193,"Toy Story 3",0.0000,NONE,true,true,55.834
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,7,1,862,"Toy Story",0.0000,NONE,true,true,91.384
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,7,2,1218925,"Chainsaw Man - The Movie: Reze Arc",0.0000,NONE,true,true,91.384
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,7,3,3082,"Modern Times",0.0000,NONE,true,true,91.384
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,7,4,406997,"Wonder",0.0000,NONE,true,true,91.384
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,7,5,634649,"Spider-Man: No Way Home",0.0000,NONE,true,true,91.384
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,8,1,2062,"Ratatouille",0.0000,NONE,true,true,89.364
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,8,2,128,"Princess Mononoke",0.0000,NONE,true,true,89.364
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,8,3,378064,"A Silent Voice: The Movie",0.0000,NONE,true,true,89.364
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,8,4,1108427,"Moana",0.0000,NONE,true,true,89.364
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,8,5,269149,"Zootopia",0.0000,NONE,true,true,89.364
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,9,1,315162,"Puss in Boots: The Last Wish",0.0000,NONE,true,true,61.126
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,9,2,1585,"It's a Wonderful Life",0.0000,NONE,true,true,61.126
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,9,3,12477,"Grave of the Fireflies",0.0000,NONE,true,true,61.126
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,9,4,614945,"Voicemails for Isabelle",0.0000,NONE,true,true,61.126
"challenger","p020:warm_comfort","p020","any","warm_comfort",true,9,5,969681,"Spider-Man: Brand New Day",0.0000,NONE,true,true,61.126
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,0,1,687163,"Project Hail Mary",0.0000,NONE,true,true,61.861
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,0,2,634649,"Spider-Man: No Way Home",0.0000,NONE,true,true,61.861
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,0,3,238,"The Godfather",0.0000,NONE,true,true,61.861
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,0,4,157336,"Interstellar",0.0000,NONE,true,true,61.861
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,0,5,389,"12 Angry Men",0.0000,NONE,true,true,61.861
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,1,1,1275779,"Disclosure Day",0.0000,NONE,true,true,49.769
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,1,2,936075,"Michael",0.0000,NONE,true,true,49.769
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,1,3,299536,"Avengers: Infinity War",0.0000,NONE,true,true,49.769
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,1,4,240,"The Godfather Part II",0.0000,NONE,true,true,49.769
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,1,5,550,"Fight Club",0.0000,NONE,true,true,49.769
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,2,1,278,"The Shawshank Redemption",0.0000,NONE,true,true,67.053
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,2,2,424,"Schindler's List",0.0000,NONE,true,true,67.053
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,2,3,324857,"Spider-Man: Into the Spider-Verse",0.0000,NONE,true,true,67.053
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,2,4,299534,"Avengers: Endgame",0.0000,NONE,true,true,67.053
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,2,5,1184918,"The Wild Robot",0.0000,NONE,true,true,67.053
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,3,1,969681,"Spider-Man: Brand New Day",0.0000,NONE,true,true,58.067
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,3,2,510,"One Flew Over the Cuckoo's Nest",0.0000,NONE,true,true,58.067
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,3,3,1284041,"The Last House",0.0000,NONE,true,true,58.067
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,3,4,496243,"Parasite",0.0000,NONE,true,true,58.067
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,3,5,497,"The Green Mile",0.0000,NONE,true,true,58.067
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,4,1,1375646,"Colony",0.0000,NONE,true,true,48.405
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,4,2,324786,"Hacksaw Ridge",0.0000,NONE,true,true,48.405
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,4,3,569094,"Spider-Man: Across the Spider-Verse",0.0000,NONE,true,true,48.405
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,4,4,13,"Forrest Gump",0.0000,NONE,true,true,48.405
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,4,5,603,"The Matrix",0.0000,NONE,true,true,48.405
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,5,1,857,"Saving Private Ryan",0.0000,NONE,true,true,53.381
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,5,2,24428,"The Avengers",0.0000,NONE,true,true,53.381
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,5,3,244786,"Whiplash",0.0000,NONE,true,true,53.381
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,5,4,693134,"Dune: Part Two",0.0000,NONE,true,true,53.381
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,5,5,361743,"Top Gun: Maverick",0.0000,NONE,true,true,53.381
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,6,1,872585,"Oppenheimer",0.0000,NONE,true,true,58.119
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,6,2,315635,"Spider-Man: Homecoming",0.0000,NONE,true,true,58.119
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,6,3,105,"Back to the Future",0.0000,NONE,true,true,58.119
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,6,4,98,"Gladiator",0.0000,NONE,true,true,58.119
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,6,5,1124,"The Prestige",0.0000,NONE,true,true,58.119
"challenger","p020:warm_cerebral","p020","any","warm_cerebral",true,7,1,599,"Sunset Boulevard",0.0000,NONE,true,true,72.985
