variant,cluster_id,prompt_id,primary_mood,persona_id,warm,rotation,rank,tmdb_id,title,mood_coverage,evidence_source,runtime_satisfied,era_satisfied,duration_ms
"challenger","p019:cold_general","p019","eerie","cold_general",false,6,2,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,19.639
"challenger","p019:cold_general","p019","eerie","cold_general",false,6,3,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,19.639
"challenger","p019:cold_general","p019","eerie","cold_general",false,6,4,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,19.639
"challenger","p019:cold_general","p019","eerie","cold_general",false,7,1,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,20.291
"challenger","p019:cold_general","p019","eerie","cold_general",false,8,1,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,18.245
"challenger","p019:cold_general","p019","eerie","cold_general",false,8,2,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,18.245
"challenger","p019:cold_general","p019","eerie","cold_general",false,8,3,934456,"Americana",0.5000,OVERVIEW_ONLY,true,true,18.245
"challenger","p019:cold_general","p019","eerie","cold_general",false,8,4,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,18.245
"challenger","p019:cold_general","p019","eerie","cold_general",false,8,5,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,18.245
"challenger","p019:cold_general","p019","eerie","cold_general",false,9,1,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,false,true,19.501
"challenger","p019:cold_general","p019","eerie","cold_general",false,9,2,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,19.501
"challenger","p019:cold_general","p019","eerie","cold_general",false,9,3,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,19.501
"challenger","p019:cold_general","p019","eerie","cold_general",false,9,4,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,19.501
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,0,1,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,26.671
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,0,2,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,26.671
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,0,3,934456,"Americana",0.5000,OVERVIEW_ONLY,true,true,26.671
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,1,1,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,27.668
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,1,2,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,27.668
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,1,3,1317288,"Marty Supreme",0.5000,OVERVIEW_ONLY,false,true,27.668
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,1,4,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,27.668
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,2,1,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,false,true,25.815
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,2,2,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,25.815
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,2,3,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,25.815
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,2,4,934456,"Americana",0.5000,OVERVIEW_ONLY,true,true,25.815
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,2,5,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,25.815
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,3,1,803796,"KPop Demon Hunters",0.5000,OVERVIEW_ONLY,false,true,26.824
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,3,2,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,false,true,26.824
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,3,3,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,26.824
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,3,4,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,26.824
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,3,5,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,26.824
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,4,1,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,26.443
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,5,1,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,false,true,28.672
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,5,2,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,28.672
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,5,3,803796,"KPop Demon Hunters",0.5000,OVERVIEW_ONLY,false,true,28.672
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,6,1,1469458,"Sambhavam Adhyayam Onnu",1.0000,OVERVIEW_ONLY,true,true,34.980
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,6,2,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,34.980
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,6,3,934456,"Americana",0.5000,OVERVIEW_ONLY,true,true,34.980
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,6,4,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,34.980
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,6,5,1317288,"Marty Supreme",0.5000,OVERVIEW_ONLY,false,true,34.980
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,7,1,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,31.946
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,8,1,1601243,"Oscar Shaw",0.5000,OVERVIEW_ONLY,false,true,35.424
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,8,2,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,35.424
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,8,3,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,35.424
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,9,1,934456,"Americana",0.5000,OVERVIEW_ONLY,true,true,34.674
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,9,2,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,34.674
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,9,3,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,34.674
"challenger","p019:warm_thriller","p019","eerie","warm_thriller",true,9,4,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,34.674
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,0,1,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,33.206
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,0,2,934456,"Americana",0.5000,OVERVIEW_ONLY,true,true,33.206
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,0,3,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,33.206
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,1,1,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,false,true,40.201
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,1,2,787699,"Wonka",0.5000,OVERVIEW_ONLY,true,true,40.201
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,1,3,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,40.201
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,2,1,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,34.821
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,2,2,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,34.821
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,3,1,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,27.171
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,3,2,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,27.171
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,4,1,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,false,true,26.795
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,4,2,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,26.795
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,4,3,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,26.795
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,4,4,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,26.795
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,5,1,803796,"KPop Demon Hunters",0.5000,OVERVIEW_ONLY,false,true,26.035
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,5,2,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,false,true,26.035
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,5,3,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,26.035
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,5,4,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,26.035
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,6,1,803796,"KPop Demon Hunters",0.5000,OVERVIEW_ONLY,false,true,25.428
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,6,2,934456,"Americana",0.5000,OVERVIEW_ONLY,true,true,25.428
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,7,1,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,false,true,25.284
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,7,2,803796,"KPop Demon Hunters",0.5000,OVERVIEW_ONLY,false,true,25.284
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,7,3,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,25.284
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,8,1,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,25.290
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,8,2,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,25.290
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,8,3,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,25.290
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,9,1,803796,"KPop Demon Hunters",0.5000,OVERVIEW_ONLY,false,true,25.172
"challenger","p019:warm_comfort","p019","eerie","warm_comfort",true,9,2,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,25.172
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,0,1,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,23.538
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,0,2,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,23.538
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,0,3,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,23.538
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,1,1,803796,"KPop Demon Hunters",0.5000,OVERVIEW_ONLY,false,true,25.260
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,1,2,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,25.260
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,1,3,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,25.260
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,2,1,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,23.644
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,2,2,934456,"Americana",0.5000,OVERVIEW_ONLY,true,true,23.644
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,2,3,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,23.644
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,2,4,803796,"KPop Demon Hunters",0.5000,OVERVIEW_ONLY,false,true,23.644
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,2,5,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,23.644
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,3,1,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,false,true,26.650
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,3,2,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,26.650
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,3,3,934456,"Americana",0.5000,OVERVIEW_ONLY,true,true,26.650
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,3,4,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,26.650
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,4,1,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,false,true,23.894
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,4,2,934456,"Americana",0.5000,OVERVIEW_ONLY,true,true,23.894
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,4,3,803796,"KPop Demon Hunters",0.5000,OVERVIEW_ONLY,false,true,23.894
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,4,4,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,23.894
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,4,5,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,23.894
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,5,1,1317288,"Marty Supreme",0.5000,OVERVIEW_ONLY,false,true,27.794
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,5,2,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,false,true,27.794
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,5,3,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,27.794
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,5,4,934456,"Americana",0.5000,OVERVIEW_ONLY,true,true,27.794
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,5,5,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,27.794
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,6,1,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,false,true,29.611
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,6,2,1317288,"Marty Supreme",0.5000,OVERVIEW_ONLY,false,true,29.611
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,6,3,1526650,"Mudborn",0.5000,OVERVIEW_ONLY,true,true,29.611
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,7,1,1368166,"The Housemaid",0.5000,OVERVIEW_ONLY,true,true,25.606
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,7,2,803796,"KPop Demon Hunters",0.5000,OVERVIEW_ONLY,false,true,25.606
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,7,3,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,25.606
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,7,4,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,25.606
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,8,1,1367763,"Lilly Lives Alone",1.0000,OVERVIEW_ONLY,false,true,24.947
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,8,2,1480387,"undertone",0.5000,OVERVIEW_ONLY,false,true,24.947
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,8,3,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,24.947
"challenger","p019:warm_cerebral","p019","eerie","warm_cerebral",true,9,1,1228246,"Five Nights at Freddy's 2",0.5000,OVERVIEW_ONLY,false,true,23.340
"challenger","p020:cold_general","p020","any","cold_general",false,0,1,1290821,"Shelter",0.0000,NONE,true,true,21.992
"challenger","p020:cold_general","p020","any","cold_general",false,0,2,1470130,"The Mortuary Assistant",0.0000,NONE,true,true,21.992
"challenger","p020:cold_general","p020","any","cold_general",false,0,3,1084577,"Balls Up",0.0000,NONE,true,true,21.992
"challenger","p020:cold_general","p020","any","cold_general",false,0,4,840464,"Greenland 2: Migration",0.0000,NONE,true,true,21.992
"challenger","p020:cold_general","p020","any","cold_general",false,0,5,1290417,"Thrash",0.0000,NONE,true,true,21.992
"challenger","p020:cold_general","p020","any","cold_general",false,1,1,687163,"Project Hail Mary",0.0000,NONE,true,true,23.608
"challenger","p020:cold_general","p020","any","cold_general",false,1,2,20222,"Sex with Love",0.0000,NONE,true,true,23.608
"challenger","p020:cold_general","p020","any","cold_general",false,1,3,1171145,"Crime 101",0.0000,NONE,true,true,23.608
"challenger","p020:cold_general","p020","any","cold_general",false,1,4,502356,"The Super Mario Bros. Movie",0.0000,NONE,true,true,23.608
"challenger","p020:cold_general","p020","any","cold_general",false,1,5,1352874,"The Crucifix: Blood of the Exorcist",0.0000,NONE,true,true,23.608
"challenger","p020:cold_general","p020","any","cold_general",false,2,1,1523145,"Your Heart Will Be Broken",0.0000,NONE,true,true,22.509
"challenger","p020:cold_general","p020","any","cold_general",false,2,2,1226863,"The Super Mario Galaxy Movie",0.0000,NONE,true,true,22.509
"challenger","p020:cold_general","p020","any","cold_general",false,2,3,1641319,"Sniper: No Nation",0.0000,NONE,true,true,22.509
"challenger","p020:cold_general","p020","any","cold_general",false,2,4,1480387,"undertone",0.0000,NONE,true,true,22.509
"challenger","p020:cold_general","p020","any","cold_general",false,2,5,1010755,"The Strangers: Chapter 3",0.0000,NONE,true,true,22.509
"challenger","p020:cold_general","p020","any","cold_general",false,3,1,1198994,"Send Help",0.0000,NONE,true,true,21.922
"challenger","p020:cold_general","p020","any","cold_general",false,3,2,1311031,"Demon Slayer: Kimetsu no Yaiba Infinity Castle",0.0000,NONE,true,true,21.922
"challenger","p020:cold_general","p020","any","cold_general",false,3,3,1297842,"GOAT",0.0000,NONE,true,true,21.922
"challenger","p020:cold_general","p020","any","cold_general",false,3,4,1316092,"""Wuthering Heights""",0.0000,NONE,true,true,21.922
"challenger","p020:cold_general","p020","any","cold_general",false,3,5,1555895,"The Aryan Papers",0.0000,NONE,true,true,21.922
"challenger","p020:cold_general","p020","any","cold_general",false,4,1,1327819,"Hoppers",0.0000,NONE,true,true,20.143
"challenger","p020:cold_general","p020","any","cold_general",false,4,2,83533,"Avatar: Fire and Ash",0.0000,NONE,true,true,20.143
"challenger","p020:cold_general","p020","any","cold_general",false,4,3,1159559,"Scream 7",0.0000,NONE,true,true,20.143
"challenger","p020:cold_general","p020","any","cold_general",false,4,4,1268127,"Humint",0.0000,NONE,true,true,20.143
"challenger","p020:cold_general","p020","any","cold_general",false,4,5,1418657,"The Yeti",0.0000,NONE,true,true,20.143
"challenger","p020:cold_general","p020","any","cold_general",false,5,1,1613798,"Vengeance",0.0000,NONE,true,true,18.614
"challenger","p020:cold_general","p020","any","cold_general",false,5,2,1234731,"Anaconda",0.0000,NONE,true,true,18.614
"challenger","p020:cold_general","p020","any","cold_general",false,5,3,1367642,"Reminders of Him",0.0000,NONE,true,true,18.614
"challenger","p020:cold_general","p020","any","cold_general",false,5,4,634649,"Spider-Man: No Way Home",0.0000,NONE,true,true,18.614
"challenger","p020:cold_general","p020","any","cold_general",false,5,5,1630433,"The Red Line",0.0000,NONE,true,true,18.614
"challenger","p020:cold_general","p020","any","cold_general",false,6,1,1446616,"Tu Yaa Main",0.0000,NONE,true,true,18.269
